PSGC_BRGY,both_age_6_to_16,Access_Scores_Queen,Access_Scores_Queen (distance only)
PH153607062,97.0,0.4041174570701915,1.7023809523809519
PH153607063,234.0,0.23829527321783592,1.2273809523809525
PH153609001,164.0,0.2402008480929894,0.628968253968254
PH153609002,282.0,0.20639888120730693,0.6388888888888888
PH153609003,263.0,0.25105647357528493,0.7996031746031746
PH153609004,96.0,0.27181625848365193,1.0238095238095237
PH153609005,213.0,0.37814243488249877,1.3833333333333333
PH153609006,257.0,0.37706032048518356,1.065079365079365
PH153609007,112.0,0.24720329675140773,0.9166666666666665
PH153609009,251.0,0.10550278953243537,0.3666666666666667
PH153609010,322.0,0.31583341394930264,1.2182539682539681
PH153609011,190.0,0.37714138467833186,1.4722222222222223
PH153609012,267.0,0.2125806328234259,0.8095238095238095
PH153609013,145.0,0.36028914368742604,1.3650793650793651
PH153609014,203.0,0.1404292880288762,0.503968253968254
PH153609015,222.0,0.15441223432264728,0.5285714285714285
PH153609016,441.0,0.1976049608673437,0.7825396825396824
PH153609017,205.0,0.38127942121604036,1.4583333333333333
PH153609018,459.0,0.4253657427833528,1.55
PH153609019,205.0,0.350169318866149,1.2563492063492063
PH153609020,165.0,0.2604765283616422,0.9706349206349205
PH153609021,310.0,0.2548800919513766,0.9595238095238094
PH153609022,205.0,0.38292197934864186,1.3333333333333333
PH153609023,352.0,0.3418738307913907,1.2468253968253966
PH153609027,181.0,0.4078492976057859,1.45
PH153609029,161.0,0.10654981994835837,0.37896825396825395
PH153609030,403.0,0.337422461551933,1.3611111111111112
PH153609031,156.0,0.2846184732294651,1.0166666666666666
PH153609032,285.0,0.15989512736411834,0.6329365079365079
PH153609033,113.0,0.44828972902329506,1.5595238095238093
PH153609034,200.0,0.16343669066569302,0.6396825396825396
PH153609051,175.0,0.17349581481236034,0.8611111111111109
PH153609052,127.0,0.08209824269371077,0.24285714285714285
PH153609053,109.0,0.10525028370071444,0.5
PH153610003,339.0,0.14952555462078782,0.7166666666666667
PH153610007,491.0,0.30502792735221645,1.3456349206349207
PH153610008,286.0,0.17806823849731201,0.83015873015873
PH153610009,339.0,0.16727145607023952,0.675
PH153610012,206.0,0.23114490097156673,0.7749999999999999
PH153610017,282.0,0.11435215499278495,0.55
PH153610018,270.0,0.2799959486471832,1.0634920634920635
PH153610019,280.0,0.2008866535952519,0.9067460317460316
PH153610025,364.0,0.12357657216992428,0.5833333333333333
PH153610026,370.0,0.11774205136786832,0.5277777777777778
PH153610029,440.0,0.27361598895771905,1.0456349206349207
PH153610030,209.0,0.18833765243968317,0.767857142857143
PH153610031,273.0,0.17246055636918262,0.7706349206349206
PH153610032,186.0,0.2224114785722426,1.0206349206349206
PH153610033,454.0,0.16598135789439394,0.7996031746031744
PH153610034,163.0,0.3999987040434183,1.4095238095238094
PH153610035,115.0,0.1891709014700405,0.7607142857142857
PH153610036,240.0,0.05816336149409063,0.25396825396825395
PH153610037,166.0,0.22806461772065917,1.0484126984126982
PH153610038,476.0,0.1429419036833215,0.6884920634920635
PH153611003,177.0,0.33808410469439715,0.9321789321789322
PH153611004,230.0,0.3376318608346732,1.0246031746031745
PH153611008,296.0,0.1244210136841214,0.5928571428571429
PH153611009,278.0,0.13835571429400198,0.5333333333333333
PH153611011,230.0,0.30374415711345004,1.1833333333333333
PH153611019,210.0,0.11676278292291549,0.5357142857142857
PH153611020,156.0,0.12287718951199912,0.6884920634920634
PH153611021,351.0,0.17242441573643347,0.8718253968253968
PH153611026,249.0,0.13835571429400198,0.5333333333333333
PH153611027,383.0,0.1857681939702243,1.0313492063492062
PH153611031,478.0,0.042537869979090134,0.25396825396825395
PH153611035,333.0,0.1773465798348264,0.6694444444444445
PH153611039,261.0,0.13835571429400198,0.5333333333333333
PH153611040,265.0,0.18155977651713362,0.7428571428571429
PH153611041,172.0,0.0,0.0
PH153611044,214.0,0.16366574103999124,0.8083333333333333
PH153611046,166.0,0.22359517918642258,1.0845238095238094
PH153611047,511.0,0.08031189446022936,0.46111111111111114
PH153611052,582.0,0.08459948905278515,0.45396825396825397
PH153611054,216.0,0.23688923620727714,0.9833333333333334
PH153611055,229.0,0.22074560142583255,1.1547619047619047
PH153611058,218.0,0.14495547551921567,0.7456349206349205
PH153611065,532.0,0.31568059160145934,1.5468253968253969
PH153611066,193.0,0.051926673507043566,0.16666666666666666
PH153611070,239.0,0.41611379640768864,1.271825396825397
PH153611077,660.0,0.17291754336260687,1.0158730158730158
PH153611078,330.0,0.17384773525516206,0.869047619047619
PH153611079,362.0,0.15156725216906905,0.7936507936507937
PH153611081,172.0,0.2484858017402803,1.1357142857142857
PH153611082,444.0,0.1716209388059835,0.8690476190476191
PH153611083,397.0,0.22348981755368771,1.2396825396825397
PH153611085,198.0,0.2478133767940567,0.6682900432900434
PH153611089,509.0,0.17291754336260687,1.0158730158730158
PH153611091,494.0,0.2140297360144409,1.2146825396825398
PH153611094,140.0,0.07469080977131771,0.4444444444444444
PH153611096,240.0,0.3411501489128235,0.9833333333333334
PH153611097,185.0,0.1979052044215038,0.6944444444444444
PH153611098,112.0,0.33254716688544544,0.9833333333333332
PH153612001,258.0,0.17972473551739834,0.8468253968253968
PH153612008,177.0,0.15634697710995762,0.6111111111111112
PH153612011,263.0,0.2808183272586583,1.3432539682539681
PH153612012,269.0,0.1769757561242283,0.7595238095238095
PH153612017,583.0,0.19972667382174936,0.9539682539682539
PH153612018,547.0,0.2345298534297066,1.107142857142857
PH153612021,199.0,0.23588735938283825,1.0575396825396823
PH153612024,398.0,0.2436410246148548,1.0357142857142856
PH153612028,313.0,0.24624361634645903,1.0313492063492062
PH153612029,277.0,0.25489506621675456,1.0496031746031744
PH153612032,279.0,0.21516873298367747,1.0753968253968254
PH153612033,348.0,0.25787953396782354,1.0634920634920635
PH153612034,184.0,0.13198627964165016,0.6468253968253967
PH153612035,211.0,0.0986626820811236,0.5079365079365079
PH153612038,317.0,0.23683618308624707,0.9702380952380951
PH153612039,338.0,0.24709628979407874,1.1646825396825398
PH153612043,408.0,0.11995803638393084,0.5928571428571429
PH153612048,194.0,0.22350478159129156,0.9384920634920633
PH153612050,237.0,0.18401309394402335,0.7857142857142856
PH153612051,141.0,0.14567626397602765,0.6646825396825398
PH153612052,135.0,0.16750688952611711,0.6345238095238095
PH153613001,152.0,0.1390353191927371,0.3968253968253968
PH153613003,151.0,0.08922280709485854,0.26666666666666666
PH153613006,107.0,0.11408901965682629,0.2909090909090909
PH153613007,133.0,0.23506842749823567,0.5611111111111111
PH153613008,123.0,0.2489909096072276,0.8023809523809523
PH153613010,88.0,0.1918540501477883,0.45
PH153613012,180.0,0.3233863353073466,0.7611111111111111
PH153613013,191.0,0.1794534889687826,0.5523809523809523
PH153613014,353.0,0.24381058220586668,0.7833333333333332
PH153613015,198.0,0.28242448173663126,0.7928571428571429
PH153613016,204.0,0.13526889578166,0.43333333333333335
PH153613017,162.0,0.12383340444787157,0.33376623376623377
PH153613018,238.0,0.1662897383631352,0.5666666666666667
PH153613019,140.0,0.21872466030185814,0.7023809523809523
PH153613021,155.0,0.07425617399060988,0.19090909090909092
PH153613022,71.0,0.03758645843969142,0.1
PH153613023,176.0,0.08162715721751167,0.2
PH153613024,286.0,0.3022753045441227,0.9857142857142858
PH153613025,200.0,0.3090909663602091,0.7448773448773449
PH153613026,393.0,0.16737540810466253,0.5595238095238095
PH153613027,298.0,0.3127023867569474,0.8500000000000001
PH153613028,172.0,0.36283634654618757,1.195707070707071
PH153613029,250.0,0.1662897383631352,0.5666666666666667
PH153613030,166.0,0.11423763810849011,0.3666666666666667
PH153613031,181.0,0.08922280709485854,0.26666666666666666
PH153613032,268.0,0.16704778179831892,0.44487734487734487
PH153613033,268.0,0.24645819021168752,0.8428571428571427
PH153613034,303.0,0.13678665526344774,0.6115440115440115
PH153613035,279.0,0.18886261144842478,0.6575757575757576
PH153613036,151.0,0.05147190168492774,0.16666666666666666
PH153613040,230.0,0.13880003755212023,0.4095238095238095
PH153613041,86.0,0.24046919288402083,0.6000000000000001
PH153613043,242.0,0.143756692305765,0.3611111111111111
PH153613044,113.0,0.4535097276896184,1.2468253968253968
PH153613049,97.0,0.06276573642356237,0.2
PH153613050,119.0,0.24046919288402083,0.6000000000000001
PH153613051,131.0,0.2140646485915376,0.6928571428571428
PH153614003,175.0,0.19766997828143526,0.6761904761904761
PH153614004,232.0,0.1380602889648602,0.478968253968254
PH153614005,132.0,0.07329785546062272,0.2
PH153614006,234.0,0.147913771689887,0.5333333333333333
PH153614007,257.0,0.1999740723479697,0.7190476190476189
PH153614008,165.0,0.09562590742648862,1.0277777777777777
PH153614010,59.0,0.1763943941692676,0.55
PH153614011,205.0,0.20393470026927277,0.8111111111111111
PH153614012,287.0,0.21298133387358162,0.6107142857142858
PH153614013,127.0,0.050155909193005485,1.0833333333333333
PH153614014,271.0,0.3085266656184226,1.6388888888888888
PH153614016,185.0,0.1396834784129589,0.4107142857142857
PH153614017,133.0,0.12267888548623222,0.3666666666666667
PH153614018,353.0,0.4797912016330557,1.9194444444444447
PH153614019,5507.0,0.058981671447786266,1.1944444444444444
PH153614020,131.0,0.0710425368310651,0.2
PH153614022,152.0,0.12079874342261335,0.34285714285714286
PH153614023,237.0,0.3050568401250092,1.172222222222222
PH153614025,477.0,0.03998141934153095,0.9166666666666665
PH153614027,605.0,0.07687123485882191,0.3333333333333333
PH153614031,192.0,0.07687123485882191,0.3333333333333333
PH153614032,136.0,0.07329785546062272,0.2
PH153614033,219.0,0.16970782304260024,0.6190476190476191
PH153614034,222.0,0.135406317880956,0.8444444444444443
PH153615003,289.0,0.24462801407104498,1.754761904761905
PH153615004,188.0,0.2256138364385948,0.9261904761904762
PH153615006,264.0,0.13579933449450932,0.7789682539682539
PH153615017,251.0,0.12002878719643877,0.5595238095238095
PH153615018,409.0,0.21101953377754412,1.340873015873016
PH153615019,207.0,0.11308351571634538,0.6
PH153615020,664.0,0.31344558869453054,2.1630952380952384
PH153615021,625.0,0.1163670962098795,0.8678571428571429
PH153615022,813.0,0.10491127500274189,0.6678571428571429
PH153615023,189.0,0.19183566443710684,0.6428571428571428
PH153615027,166.0,0.025807867671165365,0.1
PH153615028,370.0,0.26496771583308887,1.75952380952381
PH153615029,79.0,0.15054837125081869,0.6111111111111112
PH153615034,393.0,0.036462892564167654,0.14285714285714285
PH153615038,303.0,0.22073552076629074,0.8999999999999999
PH153615043,321.0,0.10729751814304048,0.6
PH153615044,253.0,0.08811504000241213,0.5428571428571429
PH153615047,169.0,0.32372888978545533,1.8075396825396826
PH153615049,298.0,0.09246004156050305,0.39285714285714285
PH153615053,306.0,0.07822056117115171,0.5428571428571429
PH153615059,155.0,0.1462219613245523,0.5928571428571429
PH153615061,154.0,0.16329466713937588,0.85
PH153615063,122.0,0.22272372392887424,0.753968253968254
PH153615064,313.0,0.08411692715027574,0.5666666666666667
PH153615066,310.0,0.22500839019793195,0.9623015873015874
PH153615068,735.0,0.23960570929375646,1.7880952380952382
PH153615070,314.0,0.036462892564167654,0.14285714285714285
PH153615071,199.0,0.15896166254925714,0.6333333333333333
PH153615072,652.0,0.27977773513501875,1.8547619047619048
PH153615073,253.0,0.22209961627761293,1.3261904761904764
PH153615074,780.0,0.22432153013293193,1.2666666666666666
PH153615075,309.0,0.19593308929330802,1.1666666666666667
PH153615078,174.0,0.11384565469853455,0.4928571428571429
PH153615079,272.0,0.0,0.0
PH153615080,595.0,0.14990283654988185,1.1535714285714285
PH153615081,313.0,0.08811504000241213,0.5428571428571429
PH153615082,367.0,0.11855032715894112,0.8166666666666665
PH153616001,328.0,0.12609807584726374,0.5333333333333333
PH153616005,141.0,0.41118670022071013,1.3261904761904761
PH153616006,317.0,0.1814136535630958,1.025
PH153616009,246.0,0.36610944005967805,1.4833333333333332
PH153616018,266.0,0.3167592808869535,1.2333333333333332
PH153616022,252.0,0.25578191269394496,1.0
PH153616023,503.0,0.5200380321538811,2.5588235294117645
PH153616025,234.0,0.2974573983237936,1.061204481792717
PH153616026,356.0,0.20408150367398964,1.136111111111111
PH153616035,499.0,0.30522521998106683,1.4016806722689075
PH153616036,273.0,0.16835752121784972,0.7968253968253969
PH153616039,274.0,0.09043379195184692,0.5111111111111111
PH153616040,158.0,0.20735032438388581,0.7595238095238095
PH153616044,148.0,0.03150521857517994,0.14285714285714285
PH153616047,312.0,0.4301284938200552,2.0088235294117647
PH153616051,663.0,0.21001720500207652,1.1980158730158728
PH153616054,179.0,0.17330790338528937,1.4234126984126982
PH153616055,185.0,0.14076825178815042,0.6333333333333333
PH153616059,277.0,0.2898744185325187,1.0850140056022408
PH153616061,219.0,0.24428186828953583,1.0921568627450982
PH153616063,191.0,0.12024744028591328,0.5428571428571429
PH153616071,298.0,0.29340008191578165,2.0789682539682537
PH153616072,316.0,0.14568967110695588,0.6857142857142857
PH153616083,177.0,0.3949824007777925,1.2666666666666668
PH153616097,279.0,0.19011841096087503,0.8833333333333333
PH153616102,348.0,0.4220879832548984,1.9357142857142855
PH153616105,264.0,0.2769940205571026,0.8333333333333333
PH153616106,480.0,0.1437178963491671,0.6761904761904762
PH153616107,187.0,0.466780260753049,2.2588235294117647
PH153616108,437.0,0.13064397810322165,0.6333333333333333
PH153616109,205.0,0.32212217535980003,1.119047619047619
PH153616110,275.0,0.08900787667504455,0.3833333333333333
PH153616111,197.0,0.19789096503524084,0.93015873015873
PH153616112,264.0,0.07961529950711638,0.3968253968253968
PH153617001,294.0,0.04315668125251618,0.2
PH153617003,233.0,0.00999207241364285,0.1111111111111111
PH153617006,245.0,0.16792129724785942,0.865079365079365
PH153617007,460.0,0.10164239970775138,0.49166666666666664
PH153617008,861.0,0.0,0.0
PH153617009,620.0,0.014527799666577357,0.16666666666666666
PH153617010,699.0,0.027617129261044496,0.3611111111111111
PH153617012,284.0,0.04533197404593664,0.4523809523809524
PH153617013,314.0,0.03987295699784313,0.29166666666666663
PH153617014,208.0,0.030392596660507136,0.26666666666666666
PH153617015,1002.0,0.0,0.0
PH153617016,467.0,0.0,0.0
PH153617017,347.0,0.04315668125251618,0.2
PH153617019,196.0,0.0,0.0
PH153617021,244.0,0.03452829079695212,0.225
PH153617022,501.0,0.014527799666577357,0.16666666666666666
PH153617023,194.0,0.10902688304340942,0.861111111111111
PH153617040,525.0,0.01895856554729303,0.1111111111111111
PH153617042,267.0,0.11759370937359284,0.8861111111111111
PH153617043,497.0,0.031996397980786906,0.2361111111111111
PH153617044,585.0,0.1108862398899894,0.6178571428571429
PH153617045,474.0,0.014527799666577357,0.16666666666666666
PH153617046,444.0,0.0,0.0
PH153617048,727.0,0.014527799666577357,0.16666666666666666
PH153617049,587.0,0.014433737110129324,0.125
PH153617051,676.0,0.0,0.0
PH153617052,415.0,0.05546864737560638,0.4
PH153617057,888.0,0.0,0.0
PH153617058,1147.0,0.03410119653532367,0.4345238095238095
PH153617060,1168.0,0.05115427269385943,0.611111111111111
PH153617062,572.0,0.0,0.0
PH153617063,240.0,0.0,0.0
PH153617064,148.0,0.0,0.0
PH153617065,975.0,0.01895856554729303,0.1111111111111111
PH153617066,717.0,0.05413967634464214,0.6944444444444444
PH153617068,279.0,0.009255362708127308,0.16666666666666666
PH153617069,386.0,0.029399139843687694,0.2
PH153617070,304.0,0.0,0.0
PH153617071,602.0,0.010825302832596992,0.16666666666666666
PH153617072,1090.0,0.05574407076300368,0.5952380952380952
PH153617074,208.0,0.06990238448573571,0.525
PH153617075,603.0,0.10934549189452666,0.8202380952380952
PH153617076,1052.0,0.010825302832596992,0.16666666666666666
PH153617077,1811.0,0.0200806655407243,0.3333333333333333
PH153617079,733.0,0.00999207241364285,0.1111111111111111
PH153617080,692.0,0.010825302832596992,0.16666666666666666
PH153617083,1069.0,0.024939896383644397,0.30952380952380953
PH153617085,213.0,0.04315668125251618,0.2
PH153617086,425.0,0.0,0.0
PH153617089,272.0,0.0,0.0
PH153617090,993.0,0.010412096717067039,0.14285714285714285
PH153617097,588.0,0.02368909981825663,0.29166666666666663
PH153617098,290.0,0.04315668125251618,0.2
PH153617099,460.0,0.08420140671617049,0.65
PH153617101,357.0,0.029399139843687694,0.2
PH153617103,360.0,0.14304685156583044,0.825
PH153617105,542.0,0.09932767354302426,0.6111111111111112
PH153617107,827.0,0.10582322682904474,1.0678571428571428
PH153617109,530.0,0.0,0.0
PH153617110,349.0,0.0,0.0
PH153617111,706.0,0.010412096717067039,0.14285714285714285
PH153617112,1506.0,0.05785593927574471,0.5523809523809524
PH153617113,449.0,0.05442104495517496,0.5107142857142857
PH153617116,743.0,0.0,0.0
PH153617117,545.0,0.0,0.0
PH153617118,644.0,0.010412096717067039,0.14285714285714285
PH153617119,171.0,0.11110024519961777,0.8194444444444444
PH153617120,723.0,0.010825302832596992,0.16666666666666666
PH153617123,216.0,0.05785593927574471,0.5523809523809524
PH153617124,409.0,0.0,0.0
PH153617125,981.0,0.08420140671617049,0.65
PH153617126,560.0,0.05230917644243393,0.5535714285714286
PH153617127,478.0,0.0,0.0
PH153617129,354.0,0.04315668125251618,0.2
PH153617131,945.0,0.009255362708127308,0.16666666666666666
PH153617133,369.0,0.0,0.0
PH153617134,257.0,0.0,0.0
PH153617136,344.0,0.0,0.0
PH153617137,153.0,0.0,0.0
PH153617138,697.0,0.0,0.0
PH153617139,376.0,0.0,0.0
PH153617141,1059.0,0.014527799666577357,0.16666666666666666
PH153617142,964.0,0.0,0.0
PH153617143,673.0,0.014433737110129324,0.125
PH153618001,202.0,0.17801557477255342,0.6888888888888889
PH153618002,129.0,0.4138498420099304,1.4055555555555557
PH153618003,203.0,0.35627098624194536,1.3138888888888889
PH153618004,139.0,0.21603607548689077,0.9722222222222221
PH153618005,250.0,0.2791772353814355,0.9095238095238094
PH153618007,211.0,0.22511872428707785,0.8916666666666666
PH153618008,453.0,0.4548819988757517,2.4640692640692636
PH153618018,149.0,0.1899861308663294,0.987878787878788
PH153618023,272.0,0.38988174199229103,1.3095238095238093
PH153618032,128.0,0.35901657427115896,1.56525974025974
PH153618034,237.0,0.4157417918210651,1.4484126984126984
PH153618035,542.0,0.49701709210218425,2.7857142857142856
PH153618039,222.0,0.43383733014342607,1.392857142857143
PH153618040,313.0,0.3955850855717207,1.768434343434343
PH153618041,223.0,0.5239259622500175,2.7452380952380953
PH153618042,404.0,0.4173829055268138,2.0999999999999996
PH153618043,210.0,0.17775903441305935,0.5928571428571429
PH153618044,180.0,0.2646592187924413,1.0583333333333333
PH153618045,305.0,0.24413010115896017,1.0974025974025974
PH153618047,141.0,0.1657688390243151,0.5166666666666666
PH153618052,180.0,0.19330794147948593,0.6428571428571428
PH153618053,150.0,0.25555120980623247,1.0833333333333333
PH153618055,262.0,0.2967153570915173,1.3345238095238094
PH153618060,226.0,0.3882994329277319,1.2916666666666667
PH153618061,168.0,0.35988153091917363,1.2357142857142858
PH153618062,149.0,0.23784147727204563,0.7928571428571429
PH153618069,698.0,0.5419446112504229,2.677958152958152
PH153618077,238.0,0.2801565743920568,0.95
PH153618082,251.0,0.16391519988545575,0.5595238095238095
PH153618083,217.0,0.24781568099979925,1.0652597402597404
PH153618085,213.0,0.6248031778239345,2.3112914862914855
PH153618088,208.0,0.42733725676102674,1.4440476190476192
PH153618089,583.0,0.34168099937343505,1.593434343434343
PH153618090,148.0,0.3575021472058651,1.1345238095238095
PH153618091,158.0,0.36743212829178323,1.7045454545454546
PH153619002,156.0,0.17110447388370684,0.540909090909091
PH153619005,219.0,0.0956144598728593,0.3068181818181818
PH153619006,212.0,0.2510473547509306,0.819047619047619
PH153619007,256.0,0.2546058069378413,0.8341991341991342
PH153619008,165.0,0.19669896743950238,0.6523809523809524
PH153619010,170.0,0.15881260399882777,0.4837662337662338
PH153619011,298.0,0.19953443959852485,0.6523809523809523
PH153619013,142.0,0.1659115017282116,0.5484848484848486
PH153619014,209.0,0.11667685502740713,0.375
PH153619015,301.0,0.2643604172690051,0.8734848484848485
PH153619016,227.0,0.1831907608861546,0.6818181818181819
PH153619018,273.0,0.06145314497744224,0.25
PH153619019,171.0,0.0956144598728593,0.3068181818181818
PH153619022,185.0,0.17378702156121387,0.5568181818181819
PH153619024,243.0,0.11667685502740713,0.375
PH153619026,141.0,0.23104361572204543,0.8136363636363637
PH153619027,149.0,0.06198342139623129,0.2
PH153619028,158.0,0.1394105473975033,0.4523809523809524
PH153619030,331.0,0.1659115017282116,0.5484848484848486
PH153619033,174.0,0.16670817469274374,0.5484848484848486
PH153619034,204.0,0.3496017939831223,0.9893217893217894
PH153619035,178.0,0.026344216999294717,0.09090909090909091
PH153619037,190.0,0.25887608955212077,0.8477272727272727
PH153619038,154.0,0.30532204912571487,1.0008658008658007
PH153619039,241.0,0.05808509300653122,0.2
PH153619043,228.0,0.14988105364132884,0.4857142857142857
PH153620001,309.0,0.08931533538572456,0.26666666666666666
PH153620005,260.0,0.2649232413140026,0.9380952380952381
PH153620006,142.0,0.11017297569045999,0.30952380952380953
PH153620011,113.0,0.22243860453268652,0.6523809523809523
PH153620015,210.0,0.17538760636142608,0.6825396825396826
PH153620019,240.0,0.051025026453251174,0.14285714285714285
PH153620020,152.0,0.051025026453251174,0.14285714285714285
PH153620029,192.0,0.24576264759254354,0.8809523809523809
PH153620030,178.0,0.2033327984305007,0.838095238095238
PH153620034,591.0,0.38393217060514756,1.6126984126984125
PH153620035,294.0,0.17466316607643206,0.8063492063492063
PH153620037,163.0,0.03470140016976341,0.1
PH153620041,288.0,0.2981461677553494,1.2349206349206348
PH153620042,247.0,0.2303925809649036,0.9365079365079365
PH153620045,198.0,0.04955790414636538,0.2777777777777778
PH153620046,218.0,0.10367055456096229,0.2857142857142857
PH153620054,188.0,0.2277746542022471,0.9492063492063492
PH153620057,247.0,0.08353882846503516,0.5
PH153621001,157.0,0.26587702289470827,0.711111111111111
PH153621002,164.0,0.0805612713118771,0.3333333333333333
PH153621003,154.0,0.2982114998217347,0.9373949579831933
PH153621004,248.0,0.15445169028508024,0.625
PH153621005,200.0,0.18192783172656105,0.6206349206349207
PH153621006,233.0,0.26499741130074433,0.8305916305916305
PH153621007,191.0,0.24327045057984356,0.6873015873015873
PH153621008,163.0,0.2812765489481461,0.7428571428571429
PH153621009,411.0,0.5841833967397547,2.144047619047619
PH153621010,76.0,0.263775850307568,0.6782106782106783
PH153621011,221.0,1.0,4.198506069094305
PH153621012,125.0,0.27138752634256663,0.8150793650793651
PH153621013,195.0,0.21515359221813887,0.6305916305916306
PH153621014,276.0,0.20696071128334564,0.952020202020202
PH153621015,377.0,0.04240376526819421,0.20202020202020202
PH153621017,113.0,0.131124221271551,0.4444444444444444
PH153621018,172.0,0.3676089456998029,1.0730158730158728
PH153621020,191.0,0.30909023010474546,0.9893217893217894
PH153621021,199.0,0.24020178116510627,0.9027777777777778
PH153621022,446.0,0.1825293713632231,0.7638888888888888
PH153621023,245.0,0.3902156575539496,1.0988455988455987
PH153621024,260.0,0.319996766318296,1.0841269841269838
PH153621025,171.0,0.22905168011567423,0.767156862745098
PH153621026,232.0,0.3169734761304403,1.0234126984126986
PH153621028,179.0,0.27335549942271875,0.9261904761904761
PH153621029,168.0,0.3469228620676455,1.1361471861471861
PH153621030,189.0,0.23756191713596053,0.7277777777777777
PH153621031,157.0,0.2687479800960518,0.8527777777777777
PH153621032,152.0,0.5239191180446454,1.5353535353535352
PH153621033,251.0,0.15162113342549188,0.6944444444444444
PH153621034,268.0,0.3102504925236415,0.9612044817927171
PH153621035,193.0,0.1696096524225408,0.6838235294117647
PH153621036,295.0,0.13325502305155174,0.6111111111111112
PH153621037,232.0,0.30761680588721996,0.9134920634920634
PH153621038,427.0,0.35981471097560697,1.5917600373482728
PH153621039,195.0,0.198526595438577,0.7079365079365079
PH153621040,141.0,0.2291513542511815,0.6115440115440116
PH153622001,170.0,0.11714755991940137,0.46785714285714286
PH153622002,101.0,0.15466093930271763,0.7227272727272728
PH153622004,416.0,0.37782734340957297,1.7152597402597403
PH153622006,295.0,0.16487332087073198,0.6734848484848486
PH153622007,224.0,0.25054235785535,1.1307359307359308
PH153622008,145.0,0.2236139869004825,0.8928571428571428
PH153622011,328.0,0.2346222361688515,1.1227272727272728
PH153622012,169.0,0.08333029623523006,0.3857142857142857
PH153622013,183.0,0.20516693527196186,0.6845238095238095
PH153622014,301.0,0.2650895108511507,1.1727272727272728
PH153622015,155.0,0.12361080936962576,0.5584415584415585
PH153622018,228.0,0.3069772458649548,1.3045454545454547
PH153622019,259.0,0.24969873940511905,1.3192279942279939
PH153622020,588.0,0.37506366625975013,1.8759740259740254
PH153622024,320.0,0.17009717525758672,0.9124098124098124
PH153622026,207.0,0.16082884414885057,0.6318181818181818
PH153622027,241.0,0.11907555540831306,0.5818181818181818
PH153622030,365.0,0.10947596995704795,0.5068181818181818
PH153622034,233.0,0.11371065795286696,0.525
PH153622035,274.0,0.1600211891013828,0.5416666666666666
PH153622036,635.0,0.18742669557646338,1.0465007215007214
PH153622037,166.0,0.23539482859668132,0.8818181818181818
PH153622041,233.0,0.11848517727241599,0.47619047619047616
PH153622042,172.0,0.20889961816532646,0.8500000000000001
PH153622043,136.0,0.19305497235995134,0.7234848484848485
PH153623001,86.0,0.5046467185315436,1.4452380952380952
PH153623002,195.0,0.39147791988048536,0.9980158730158729
PH153623003,177.0,0.34620952408191996,0.9142857142857141
PH153623005,160.0,0.20395254318962477,0.5595238095238095
PH153623006,105.0,0.4056127410064336,1.0575396825396823
PH153623008,150.0,0.4069873985843627,1.0075396825396823
PH153623012,276.0,0.5190540020135413,1.514285714285714
PH153623013,330.0,0.35399411894585064,1.2666666666666666
PH153623014,125.0,0.24924752631398328,0.6884920634920635
PH153623015,142.0,0.3899412411321628,1.0253968253968253
PH153623018,244.0,0.37169931085255975,1.2678571428571428
PH153623022,176.0,0.18242670558722682,0.6027777777777777
PH153623023,121.0,0.27185376903857317,0.6845238095238095
PH153623024,173.0,0.3506480789905225,0.9841269841269842
PH153623025,112.0,0.4026617695226557,1.0912698412698412
PH153623026,180.0,0.5708552055744407,1.6214285714285712
PH153623030,138.0,0.30152960788002864,1.0777777777777777
PH153623031,91.0,0.3556700818303612,0.9424603174603174
PH153623033,348.0,0.40715113553579296,1.4107142857142856
PH153623034,135.0,0.47245389753953054,1.1547619047619047
PH153623035,112.0,0.3379792518338698,0.8964285714285714
PH153623036,129.0,0.5158527576471008,1.349206349206349
PH153623037,226.0,0.49551753017773786,1.5535714285714284
PH153624001,214.0,0.2132402954932696,0.5843137254901961
PH153624006,220.0,0.23941816903148305,0.8273809523809523
PH153624009,181.0,0.49410474122362014,1.5373015873015874
PH153624012,245.0,0.18965677630109876,0.43452380952380953
PH153624013,135.0,0.13533013048910777,0.29166666666666663
PH153624014,157.0,0.2157566237535273,0.5676470588235294
PH153624016,167.0,0.25012235436528435,0.6950280112044818
PH153624024,152.0,0.2651185322364127,0.66328197945845
PH153624027,185.0,0.2132402954932696,0.5843137254901961
PH153624028,99.0,0.08091202567743334,0.16666666666666666
PH153624030,137.0,0.2157566237535273,0.5676470588235294
PH153624032,191.0,0.09235529788038463,0.25
PH153624033,262.0,0.20612588069900908,0.6706349206349207
PH153624038,143.0,0.13403017911062526,0.35876623376623373
PH153624042,217.0,0.046644089838578096,0.14285714285714285
PH153624045,146.0,0.1948851920010121,0.7956349206349206
PH153624048,152.0,0.3128829026500906,0.9134920634920635
PH153624054,115.0,0.17954125189773898,0.4004329004329004
PH153624055,125.0,0.10308103933652897,0.2426470588235294
PH153624057,72.0,0.18965677630109876,0.43452380952380953
PH153624058,422.0,0.09084114460196471,0.39285714285714285
PH153624064,166.0,0.20179612095157834,0.5254329004329004
PH153624070,215.0,0.16709368922867276,0.45
PH153624077,113.0,0.13458128280810627,0.37777777777777777
PH153624078,121.0,0.3065865624798807,0.7188375350140056
