PROV,PSGC_PROV,CITY/MUNI,PSGC_CITY/MUNI,BRGY,PSGC_BRGY,No_of_Schools,cluster
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Tuhog-tuhog,PH157009010,1.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Tumahubong,PH157009011,2.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Tumbagaan,PH157009012,2.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Parang Pantay,PH157009013,1.0,0.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Adnin,PH157009014,2.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Bakaw-bakaw,PH157009015,1.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,BasLikud,PH157009016,1.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Jakarta (Lookan Latuan),PH157009017,2.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Kalupag,PH157009018,1.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Kiniktal,PH157009019,2.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Marang-marang,PH157009020,5.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Sikullis,PH157009021,1.0,3.0
TAWI-TAWI,PH157000000,LANGUYAN,PH157009000,Tubig Dakula,PH157009022,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Baldatal Islam,PH157010001,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Lookan Banaran,PH157010002,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Tonggusong Banaran,PH157010003,3.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Butun,PH157010004,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Dalo-dalo,PH157010005,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Palate Gadjaminah,PH157010006,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Latuan (Suasang),PH157010008,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Lakit-lakit,PH157010009,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Tangngah (Lalung Sikubong),PH157010010,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Tabunan Likud Sikubong,PH157010011,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Malanta,PH157010012,1.0,0.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Mantabuan Tabunan,PH157010013,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Sapa-sapa (Pob.),PH157010014,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Tapian Bohe North,PH157010015,2.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Look Natuh,PH157010016,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Pamasan,PH157010019,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Sapaat,PH157010020,1.0,3.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Sukah-sukah,PH157010021,1.0,0.0
TAWI-TAWI,PH157000000,SAPA-SAPA,PH157010000,Tapian Bohe South,PH157010022,1.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Datu Amilhamja Jaafar,PH157011002,1.0,0.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Hadji Mohtar Sulayman,PH157011004,1.0,0.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Ligayan,PH157011007,3.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Nunukan,PH157011008,1.0,0.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Sheik Makdum,PH157011009,1.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Sibutu (Pob.),PH157011010,1.0,0.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Talisay,PH157011011,2.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Tandu Banak,PH157011012,3.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Taungoh,PH157011013,1.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Tongehat,PH157011014,2.0,3.0
TAWI-TAWI,PH157000000,SIBUTU,PH157011000,Tongsibalo,PH157011015,1.0,0.0
